VP: Region;VP: Market;VP: Country/Territory;VP: City;VP: Plant State/Province;VP: Production Plant;VP: Source Plant;VP: Source Plant Country/Territory;VP: Source Plant Region;VP: Sales Group;VP: Sales Parent;VP: Strategic Group;VP: Manufacturer;VP: Manufacturer Group;VP: Design Parent;VP: Platform;VP: Platform Group;VP: Program;VP: Production Nameplate;VP: Vehicle;VP: Production Brand;VP: Engineering Group;VP: Global Nameplate;VP: Actual Date;VP: SOP (Start of Production);VP: EOP (End of Production);VP: Assembly Type;VP: Primary Design Center;VP: Primary Design Country/Territory;VP: Primary Design Region;VP: Secondary Design Center;VP: Secondary Design Country/Territory;VP: Secondary Design Region;VP: Mnemonic Vehicle;VP: Mnemonic Vehicle/Plant;VP: Mnemonic Platform;VP: Mnemonic Plant;VP: Architecture;VP: Platform Design Owner;VP: Vehicle Life Cycle in Month;VP: Mnemonic Core Nameplate Region;VP: Mnemonic Core Nameplate Plant;VP: Car/Truck;VP: Production Type;VP: GVW Rating;VP: GVW Class;VP: Global Production Segment;VP: Global Production Price Class;VP: Global Sales Segment;VP: Global Sales Sub-Segment;VP: Global Sales Price Class;VP: Regional Sales Segment;VP: Regional Sales Price Class;VP: Short-Term Risk Rating;VP: Long-Term Risk Rating;VP: Propulsion Type;CY 2019;CY 2020;CY 2021;CY 2022;CY 2023;CY 2024;CY 2025;CY 2026;CY 2027;CY 2028;CY 2029;CY 2030;CY 2031;CY 2032;CY 2033;Q1 2019;Q2 2019;Q3 2019;Q4 2019;Q1 2020;Q2 2020;Q3 2020;Q4 2020;Q1 2021;Q2 2021;Q3 2021;Q4 2021;Q1 2022;Q2 2022;Q3 2022;Q4 2022;Q1 2023;Q2 2023;Q3 2023;Q4 2023;Q1 2024;Q2 2024;Q3 2024;Q4 2024;Q1 2025;Q2 2025;Q3 2025;Q4 2025;Q1 2026;Q2 2026;Q3 2026;Q4 2026;Q1 2027;Q2 2027;Q3 2027;Q4 2027;Q1 2028;Q2 2028;Q3 2028;Q4 2028;Q1 2029;Q2 2029;Q3 2029;Q4 2029;Q1 2030;Q2 2030;Q3 2030;Q4 2030;Q1 2031;Q2 2031;Q3 2031;Q4 2031;Q1 2032;Q2 2032;Q3 2032;Q4 2032;Q1 2033;Q2 2033;Q3 2033;Q4 2033
South America;Mercosul;Argentina;Cordoba;Cordoba Province;Cordoba;Cordoba;Argentina;South America;Renault;Renault;Renault;Renault;Renault;Renault;CMF-B;CMF-Renault;XJK;Kangoo;Renault:Renault:Kangoo:XJK [0-3.5 LCV];Renault;Renault;Kangoo;2026-08;2028-01;2041-02;CBU;Renault-Guyancourt;France;Europe;R/N-Guyancourt;France;Europe;3122803;312280197;13091503;120197;Unibody;Renault;158;1005517;100008393;LTR;LCV;0-3.5;0-3.5 LCV;C-Segment;Entry;B;Van;1;Small;Entry;2;2;BEV;0;0;0;0;0;0;0;0;0;2444;2945;5363;6953;9670;9626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;585;614;655;590;572;739;823;811;977;1303;1526;1557;1309;1756;1977;1911;1950;2484;2675;2561;1937;2475;2653;2561
South America;Mercosul;Argentina;Cordoba;Cordoba Province;Cordoba;Cordoba;Argentina;South America;Renault;Renault;Renault;Renault;Renault;Renault;CMF-B;CMF-Renault;XJK;Kangoo;Renault:Renault:Kangoo:XJK [0-3.5 LCV];Renault;Renault;Kangoo;2026-08;2028-01;2041-02;CBU;Renault-Guyancourt;France;Europe;R/N-Guyancourt;France;Europe;3122803;312280197;13091503;120197;Unibody;Renault;158;1005517;100008393;LTR;LCV;0-3.5;0-3.5 LCV;C-Segment;Entry;B;Van;1;Small;Entry;2;2;ICE;0;0;0;0;0;0;0;0;0;22006;26498;30392;39411;38676;38501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5267;5529;5898;5312;5146;6649;7404;7299;5540;7383;8646;8823;7421;9954;11206;10830;7798;9934;10698;10246;7750;9898;10610;10243
South America;Mercosul;Argentina;General Pacheco;Buenos Aires Province;General Pacheco;General Pacheco;Argentina;South America;Volkswagen;Volkswagen;Volkswagen;Volkswagen;Volkswagen;Volkswagen;MQB A/B;MQB;VW316/5;Taos;Volkswagen:Volkswagen:Taos:VW316/5 [0-3.5 PC];Volkswagen;Volkswagen;Taos;2026-08;2021-04;2025-07;CBU;VW-Wolfsburg;Germany;Europe;VW-Wolfsburg;Germany;Europe;1487003;148700262;13045003;120262;Unibody;Volkswagen;52;100030368;100030530;LTR;PC;0-3.5;0-3.5 PC;C-Segment;Mid;C;SUV;1;Small;Mid;2;0;ICE;0;0;17650;27728;33372;34279;19362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3780;7570;6300;3503;7586;9458;7181;5043;7528;10653;10148;2150;10425;10854;10850;8176;11050;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
South America;Mercosul;Argentina;General Pacheco;Buenos Aires Province;General Pacheco;General Pacheco;Argentina;South America;Volkswagen;Volkswagen;Volkswagen;Volkswagen;Volkswagen;Volkswagen;PQ24;PQ24;VW218;Spacefox;Volkswagen:Volkswagen:Spacefox:VW218 [0-3.5 PC];Volkswagen;Volkswagen;Spacefox;2026-08;2006-03;2019-03;CBU;VW-Wolfsburg;Germany;Europe;VW-Sao Paulo;Brazil;South America;496603;49660262;13053403;120262;Unibody;Volkswagen;157;1002978;100001349;LTR;PC;0-3.5;0-3.5 PC;B-Segment;Entry;B;MPV;1;Small;Mid;2;0;ICE;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
South America;Mercosul;Argentina;General Pacheco;Buenos Aires Province;General Pacheco;General Pacheco;Argentina;South America;Volkswagen;Volkswagen;Volkswagen;Volkswagen;Volkswagen;Volkswagen;RPU;RPU;VN417;Amarok;Volkswagen:Volkswagen:Amarok:VN417 [0-3.5 LCV];Volkswagen;Volkswagen;Amarok;2026-07;2009-11;2026-11;CBU;VW-Wolfsburg;Germany;Europe;VW-Wolfsburg;Germany;Europe;173703;17370262;13056703;120262;Full-Frame;Volkswagen;205;1002791;100001250;LTR;LCV;0-3.5;0-3.5 LCV;Full-Size Full-Frame;Entry;C;PUP;1;Medium;Mid;2;0;ICE;41914;25870;42746;42807;43528;28874;26144;26027;0;0;0;0;0;0;0;8291;11776;12002;9845;4567;3220;6652;11431;11116;10747;7898;12985;6528;13816;11783;10680;10150;12000;10742;10636;1748;4576;11375;11175;6277;8810;8244;2813;5635;6795;8097;5500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
South America;Mercosul;Argentina;General Pacheco;Buenos Aires Province;General Pacheco;Wuxi;Mainland China;Greater China;Volkswagen;Volkswagen;Volkswagen;Volkswagen;Volkswagen;SAIC;SPU;SPU;VN427;Amarok;SAIC:Volkswagen:Amarok:VN427 [0-3.5 LCV];Volkswagen;SAIC;Amarok;2026-08;2026-12;2035-03;CKD;SAIC-Shanghai;Mainland China;Greater China;VW-Sao Paulo;Brazil;South America;3335003;333500262;13146203;120262;Full-Frame;SAIC;100;100049557;100057314;LTR;LCV;0-3.5;0-3.5 LCV;Full-Size Full-Frame;Mid;C;PUP;1;Medium;Mid;3;2;ICE;0;0;0;0;0;0;0;22;35404;38555;37123;39223;38875;37821;37239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;7016;9950;10272;8166;8222;10705;11418;8210;7372;9468;10280;10003;7768;10069;10915;10471;7916;10094;10825;10040;7624;9760;10445;9992;7506;9578;10247;9908
South America;Mercosul;Argentina;General Pacheco;Buenos Aires Province;General Pacheco;Wuxi;Mainland China;Greater China;Volkswagen;Volkswagen;Volkswagen;Volkswagen;Volkswagen;SAIC;SPU;SPU;VN427;Amarok;SAIC:Volkswagen:Amarok:VN427 [0-3.5 LCV];Volkswagen;SAIC;Amarok;2026-08;2026-12;2035-03;CKD;SAIC-Shanghai;Mainland China;Greater China;VW-Sao Paulo;Brazil;South America;3335003;333500262;13146203;120262;Full-Frame;SAIC;100;100049557;100057314;LTR;LCV;0-3.5;0-3.5 LCV;Full-Size Full-Frame;Mid;C;PUP;1;Medium;Mid;3;2;PHEV;0;0;0;0;0;0;0;2;3934;4491;5062;5348;5704;6673;6572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;780;1106;1141;907;914;1189;1269;1119;1005;1291;1402;1364;1059;1373;1488;1428;1079;1377;1476;1772;1345;1722;1843;1763;1325;1690;1808;1749
South America;Mercosul;Argentina;General Pacheco;Buenos Aires Province;General Pacheco #1;General Pacheco #1;Argentina;South America;Ford;Ford;Ford;Ford;Ford;Ford;C1;C1;C346;Focus;Ford:Ford:Focus:C346 [0-3.5 PC];Ford;Ford;Focus;2026-08;2013-08;2019-05;CBU;Ford-Cologne;Germany;Europe;Ford-Dearborn;United States;North America;1151203;115120263;13011603;120263;Unibody;Ford;70;1001769;100002527;Car;PC;0-3.5;0-3.5 PC;C-Segment;Mid;C;Car;1;Medium;Mid;2;0;ICE;3893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3140;753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
South America;Mercosul;Argentina;General Pacheco;Buenos Aires Province;General Pacheco #2;General Pacheco #2;Argentina;South America;Ford;Ford;Ford;Ford;Ford;Ford;T6;T6;P375;Ranger;Ford:Ford:Ranger:P375 [0-3.5 LCV];Ford;Ford;Ranger;2026-08;2012-05;2022-12;CBU;Ford-Melbourne;Australia;South Asia;Ford-Dearborn;United States;North America;65403;6540264;13072803;120264;Full-Frame;Ford;128;1004780;100010938;LTR;LCV;0-3.5;0-3.5 LCV;Full-Size Full-Frame;Entry;C;PUP;1;Medium;Mid;2;0;ICE;38395;36762;46597;48120;0;0;0;0;0;0;0;0;0;0;0;6828;9616;13208;8743;10615;3459;11025;11663;14594;11328;12114;8561;11376;6620;16432;13692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
South America;Mercosul;Argentina;General Pacheco;Buenos Aires Province;General Pacheco #2;General Pacheco #2;Argentina;South America;Ford;Ford;Ford;Ford;Ford;Ford;T6;T6;P703;Ranger;Ford:Ford:Ranger:P703 [0-3.5 LCV];Ford;Ford;Ranger;2026-07;2023-01;2033-06;CBU;Ford-Melbourne;Australia;South Asia;Ford-Dearborn;United States;North America;1402703;140270264;13072803;120264;Full-Frame;Ford;126;1010117;100006601;LTR;LCV;0-3.5;0-3.5 LCV;Full-Size Full-Frame;Entry;C;PUP;1;Medium;Mid;2;2;ICE;0;0;0;0;54882;62121;75662;82227;81249;75411;60583;62874;64178;32964;4414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13417;9923;11415;20127;13725;15999;16884;15513;16452;19534;20106;19570;14303;18632;25246;24046;16474;24006;23541;17228;17060;22396;20871;15084;12109;15530;16770;16174;12290;15898;17379;17307;13666;17658;17519;15335;9348;10106;7612;5898;1762;2652;0;0
South America;Mercosul;Argentina;General Pacheco;Buenos Aires Province;General Pacheco #2;General Pacheco #2;Argentina;South America;Ford;Ford;Ford;Ford;Ford;Ford;T6;T6;P703;Ranger;Ford:Ford:Ranger:P703 [0-3.5 LCV];Ford;Ford;Ranger;2026-07;2023-01;2033-06;CBU;Ford-Melbourne;Australia;South Asia;Ford-Dearborn;United States;North America;1402703;140270264;13072803;120264;Full-Frame;Ford;126;1010117;100006601;LTR;LCV;0-3.5;0-3.5 LCV;Full-Size Full-Frame;Entry;C;PUP;1;Medium;Mid;2;2;MHEV;0;0;0;0;0;0;0;0;0;4332;12117;12576;12835;6592;883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2515;1817;2422;3106;3354;3235;2458;3180;3476;3462;2733;3531;3504;3067;1869;2021;1522;1180;352;531;0;0
South America;Mercosul;Argentina;General Pacheco;Buenos Aires Province;General Pacheco #2;General Pacheco #2;Argentina;South America;Ford;Ford;Ford;Ford;Ford;Ford;T6;T6;P703;Ranger;Ford:Ford:Ranger:P703 [0-3.5 LCV];Ford;Ford;Ranger;2026-07;2023-01;2033-06;CBU;Ford-Melbourne;Australia;South Asia;Ford-Dearborn;United States;North America;1402703;140270264;13072803;120264;Full-Frame;Ford;126;1010117;100006601;LTR;LCV;0-3.5;0-3.5 LCV;Full-Size Full-Frame;Entry;C;PUP;1;Medium;Mid;2;2;PHEV;0;0;0;0;0;0;0;0;2145;5109;8078;8383;8557;4395;589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1239;906;897;1179;1760;1273;1614;2071;2236;2157;1639;2120;2317;2307;1822;2354;2336;2045;1246;1347;1015;787;235;354;0;0
South America;Mercosul;Argentina;General Pacheco;Buenos Aires Province;General Pacheco #2;General Pacheco #2;Argentina;South America;Ford;Ford;Ford;Ford;Ford;Ford;T6;T6;P838;Ranger;Ford:Ford:Ranger:P838 [0-3.5 LCV];Ford;Ford;Ranger;2026-08;2032-06;2038-12;CBU;Ford-Melbourne;Australia;South Asia;Ford/Mazda-Hiroshima;Japan;Japan/Korea;3472903;347290264;13072803;120264;Full-Frame;Ford;79;100046719;100053341;LTR;LCV;0-3.5;0-3.5 LCV;Full-Size Full-Frame;Entry;C;PUP;1;Medium;Mid;0;1;ICE;0;0;0;0;0;0;0;0;0;0;0;0;0;26762;49698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7923;9237;9602;9090;12497;14295;13816
South America;Mercosul;Argentina;General Pacheco;Buenos Aires Province;General Pacheco #2;General Pacheco #2;Argentina;South America;Ford;Ford;Ford;Ford;Ford;Ford;T6;T6;P838;Ranger;Ford:Ford:Ranger:P838 [0-3.5 LCV];Ford;Ford;Ranger;2026-08;2032-06;2038-12;CBU;Ford-Melbourne;Australia;South Asia;Ford/Mazda-Hiroshima;Japan;Japan/Korea;3472903;347290264;13072803;120264;Full-Frame;Ford;79;100046719;100053341;LTR;LCV;0-3.5;0-3.5 LCV;Full-Size Full-Frame;Entry;C;PUP;1;Medium;Mid;0;1;MHEV;0;0;0;0;0;0;0;0;0;0;0;0;0;11151;20707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3301;3849;4001;3787;5207;5956;5757
South America;Mercosul;Argentina;General Pacheco;Buenos Aires Province;General Pacheco #2;General Pacheco #2;Argentina;South America;Ford;Ford;Ford;Ford;Ford;Ford;T6;T6;P838;Ranger;Ford:Ford:Ranger:P838 [0-3.5 LCV];Ford;Ford;Ranger;2026-08;2032-06;2038-12;CBU;Ford-Melbourne;Australia;South Asia;Ford/Mazda-Hiroshima;Japan;Japan/Korea;3472903;347290264;13072803;120264;Full-Frame;Ford;79;100046719;100053341;LTR;LCV;0-3.5;0-3.5 LCV;Full-Size Full-Frame;Entry;C;PUP;1;Medium;Mid;0;1;PHEV;0;0;0;0;0;0;0;0;0;0;0;0;0;6689;12425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980;2309;2400;2273;3124;3574;3454
South America;Mercosul;Argentina;Rosario;Santa Fe Province;Rosario;Rosario;Argentina;South America;General Motors;General Motors;General Motors;General Motors;General Motors;General Motors;GLOBAL DELTA/D2XX;Global Delta/D2XX;D2LC;Cruze;General Motors:Chevrolet:Cruze:D2LC [0-3.5 PC];Chevrolet;General Motors;Cruze;2026-08;2016-02;2023-12;CBU;GM-Russelsheim;Germany;Europe;GM-Warren;United States;North America;1026503;102650639;13027203;120639;Unibody;General Motors;95;1004764;100011453;Car;PC;0-3.5;0-3.5 PC;C-Segment;Entry;C;Car;1;Medium;Mid;2;0;ICE;24378;11404;17186;23158;14745;0;0;0;0;0;0;0;0;0;0;6388;6991;4828;6171;2460;0;4496;4448;3088;4058;3742;6298;7650;9223;3661;2624;3314;4010;3127;4294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
South America;Mercosul;Argentina;Rosario;Santa Fe Province;Rosario;Rosario;Argentina;South America;General Motors;General Motors;General Motors;General Motors;General Motors;General Motors;VSS-F B/C;VSS-F;JBUC;Tracker;General Motors:Chevrolet:Tracker:JBUC [0-3.5 PC];Chevrolet;General Motors;Tracker;2026-07;2022-02;2028-09;CBU;GM/SAIC-Shanghai;Mainland China;Greater China;GM-Russelsheim;Germany;Europe;2270803;227080639;13104903;120639;Unibody;General Motors;80;100035187;100041589;LTR;PC;0-3.5;0-3.5 PC;B-Segment;Mid;B;SUV;1;Small;Mid;1;0;ICE;0;0;0;13499;25842;24179;16586;14283;15361;10399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;95;5385;8012;6582;8190;7953;3117;1955;5720;9230;7274;5721;2396;4655;3814;3012;3375;3996;3900;3069;4381;4522;3389;3151;3822;3426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
South America;Mercosul;Argentina;Rosario;Santa Fe Province;Rosario;Rosario;Argentina;South America;General Motors;General Motors;General Motors;General Motors;General Motors;Hyundai;K3/K4-P2;K3/K4;JBUC(2);Tracker;Hyundai:Chevrolet:Tracker:JBUC(2) [0-3.5 PC];Chevrolet;Hyundai;Tracker;2026-08;2028-10;2034-08;CBU;Hyundai-Namyang;South Korea;Japan/Korea;Hyundai-Namyang;South Korea;Japan/Korea;3471503;347150639;13103703;120639;Unibody;Hyundai;71;100034956;100051893;LTR;PC;0-3.5;0-3.5 PC;B-Segment;Mid;B;SUV;1;Small;Mid;2;2;HEV;0;0;0;0;0;0;0;0;0;0;0;0;308;1182;1263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;308;232;298;326;326;262;341;350;310
South America;Mercosul;Argentina;Rosario;Santa Fe Province;Rosario;Rosario;Argentina;South America;General Motors;General Motors;General Motors;General Motors;General Motors;Hyundai;K3/K4-P2;K3/K4;JBUC(2);Tracker;Hyundai:Chevrolet:Tracker:JBUC(2) [0-3.5 PC];Chevrolet;Hyundai;Tracker;2026-08;2028-10;2034-08;CBU;Hyundai-Namyang;South Korea;Japan/Korea;Hyundai-Namyang;South Korea;Japan/Korea;3471503;347150639;13103703;120639;Unibody;Hyundai;71;100034956;100051893;LTR;PC;0-3.5;0-3.5 PC;B-Segment;Mid;B;SUV;1;Small;Mid;2;2;ICE;0;0;0;0;0;0;0;0;0;4554;26708;28791;28825;28337;30284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4554;5281;6790;7403;7234;5662;7371;8034;7724;5872;7498;8060;7395;5560;7139;7826;7812;6274;8181;8386;7443
South America;Mercosul;Argentina;Virrey del Pino;Buenos Aires Province;Gonzalez Catan;Gonzalez Catan;Argentina;South America;Mercedes-Benz;Mercedes-Benz;Mercedes-Benz;Mercedes-Benz;Mercedes-Benz;Mercedes-Benz;NCV3;NCV3;NCV3;Sprinter;Mercedes-Benz:Mercedes-Benz:Sprinter:NCV3 [0-3.5 LCV];Mercedes-Benz;Mercedes-Benz;Sprinter;2026-08;2007-01;2019-09;CBU;Daimler-Stuttgart;Germany;Europe;Daimler-Stuttgart;Germany;Europe;58803;5880276;13047203;120276;Unibody;Mercedes-Benz;153;1002478;100010279;LTR;LCV;0-3.5;0-3.5 LCV;E-Segment;Mid;E;Van;1;Large;Mid;2;0;ICE;8205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2425;3860;1920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
South America;Mercosul;Argentina;Virrey del Pino;Buenos Aires Province;Gonzalez Catan;Gonzalez Catan;Argentina;South America;Mercedes-Benz;Mercedes-Benz;Mercedes-Benz;Mercedes-Benz;Mercedes-Benz;Mercedes-Benz;NCV3;NCV3;NCV3;Sprinter;Mercedes-Benz:Mercedes-Benz:Sprinter:NCV3 [3.5-6 LCV];Mercedes-Benz;Mercedes-Benz;Sprinter;2026-08;2012-01;2019-09;CBU;Daimler-Stuttgart;Germany;Europe;Daimler-Stuttgart;Germany;Europe;192403;19240276;13047203;120276;Unibody;Mercedes-Benz;93;1006574;100001741;LTR;LCV;3.5-6;3.5-6 LCV;E-Segment;Mid;HVAN;Van;1;Large;Mid;2;0;ICE;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;725;675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
South America;Mercosul;Argentina;Virrey del Pino;Buenos Aires Province;Gonzalez Catan;Gonzalez Catan;Argentina;South America;Mercedes-Benz;Mercedes-Benz;Mercedes-Benz;Mercedes-Benz;Mercedes-Benz;Mercedes-Benz;NCV4;NCV4;VS30;Sprinter;Mercedes-Benz:Mercedes-Benz:Sprinter:VS30 [0-3.5 LCV];Mercedes-Benz;Mercedes-Benz;Sprinter;2026-08;2019-09;2024-12;CBU;Daimler-Stuttgart;Germany;Europe;Daimler-Stuttgart;Germany;Europe;1212103;121210276;13047303;120276;Unibody;Mercedes-Benz;64;1005625;100006638;LTR;LCV;0-3.5;0-3.5 LCV;E-Segment;Mid;E;Van;1;Large;Mid;2;2;ICE;1235;1460;2380;3375;3440;2815;0;0;0;0;0;0;0;0;0;0;0;350;885;320;120;480;540;425;785;600;570;580;705;970;1120;735;940;1210;555;850;895;650;420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
South America;Mercosul;Argentina;Virrey del Pino;Buenos Aires Province;Gonzalez Catan;Gonzalez Catan;Argentina;South America;Mercedes-Benz;Mercedes-Benz;Mercedes-Benz;Mercedes-Benz;Mercedes-Benz;Mercedes-Benz;NCV4;NCV4;VS30;Sprinter;Mercedes-Benz:Mercedes-Benz:Sprinter:VS30 [3.5-6 LCV];Mercedes-Benz;Mercedes-Benz;Sprinter;2026-08;2019-09;2024-12;CBU;Daimler-Stuttgart;Germany;Europe;Daimler-Stuttgart;Germany;Europe;1212003;121200276;13047303;120276;Unibody;Mercedes-Benz;64;1002446;100006870;LTR;LCV;3.5-6;3.5-6 LCV;E-Segment;Mid;HVAN;Van;1;Large;Mid;2;2;ICE;5590;9055;13165;14000;11575;11969;0;0;0;0;0;0;0;0;0;0;0;1700;3890;2195;770;2700;3390;2345;3335;2785;4700;2430;3160;4550;3860;2120;3920;4020;1515;2414;3250;3425;2880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
South America;Mercosul;Argentina;Virrey del Pino;Buenos Aires Province;Gonzalez Catan;Gonzalez Catan;Argentina;South America;Mercedes-Benz;Mercedes-Benz;Mercedes-Benz;Prestige Auto Open Cars;Prestige Auto Open Cars;Mercedes-Benz;NCV4;NCV4;VS30;Sprinter;Mercedes-Benz:Mercedes-Benz:Sprinter:VS30 [0-3.5 LCV];Mercedes-Benz;Mercedes-Benz;Sprinter;2026-07;2025-01;2030-12;CBU;Daimler-Stuttgart;Germany;Europe;Daimler-Stuttgart;Germany;Europe;1212103;121211575;13047303;121575;Unibody;Mercedes-Benz;72;1005625;100057935;LTR;LCV;0-3.5;0-3.5 LCV;E-Segment;Mid;E;Van;1;Large;Mid;2;2;ICE;0;0;0;0;0;0;9236;16600;7264;7841;5859;5485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;624;1113;3612;3887;3442;4704;4219;4235;1252;2108;2176;1728;1546;2203;2350;1742;1195;1524;1615;1525;1127;1419;1503;1436;0;0;0;0;0;0;0;0;0;0;0;0
South America;Mercosul;Argentina;Virrey del Pino;Buenos Aires Province;Gonzalez Catan;Gonzalez Catan;Argentina;South America;Mercedes-Benz;Mercedes-Benz;Mercedes-Benz;Prestige Auto Open Cars;Prestige Auto Open Cars;Mercedes-Benz;NCV4;NCV4;VS30;Sprinter;Mercedes-Benz:Mercedes-Benz:Sprinter:VS30 [3.5-6 LCV];Mercedes-Benz;Mercedes-Benz;Sprinter;2026-07;2025-01;2030-12;CBU;Daimler-Stuttgart;Germany;Europe;Daimler-Stuttgart;Germany;Europe;1212003;121201575;13047303;121575;Unibody;Mercedes-Benz;72;1002446;100057934;LTR;LCV;3.5-6;3.5-6 LCV;E-Segment;Mid;HVAN;Van;1;Large;Mid;2;2;ICE;0;0;0;0;0;0;5479;0;11816;11627;14915;13962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2220;2771;0;488;0;0;0;0;2386;3350;3262;2818;1560;3396;3684;2987;3041;3879;4111;3884;2868;3612;3825;3657;0;0;0;0;0;0;0;0;0;0;0;0
South America;Mercosul;Argentina;Zarate;Buenos Aires Province;Zarate;Inabe;Japan;Japan/Korea;Toyota;Toyota;Toyota;Toyota;Toyota;Toyota;GV;GV;180B;Hiace;Toyota:Toyota:Hiace:180B [0-3.5 LCV];Toyota;Toyota;Hiace;2026-07;2024-02;2029-12;CKD;Toyota-Toyota City;Japan;Japan/Korea;Toyota-Toyota City;Japan;Japan/Korea;1182703;118270935;13030103;120935;Unibody;Toyota;71;100045678;100051895;LTR;LCV;0-3.5;0-3.5 LCV;E-Segment;Entry;D;Van;1;Large;Entry;3;2;ICE;0;0;0;0;0;1398;2696;5306;6853;7053;4471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;177;803;352;658;1264;218;556;1154;1768;1234;1150;1405;1854;1914;1680;1675;1834;1957;1587;899;1151;1235;1186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
